Fecha,PIB_chowlin,IMAE,var_pib_chowlin
2023-05-01,123.04930608827085,123.04931287225713,3.4616967673958055
2023-06-01,117.3870615200798,117.38706167405276,0.8908449061028945
2023-07-01,115.92010192245291,115.92010115625214,4.202133850233514
2023-08-01,117.05917707407995,117.0591776416456,2.005219941383185
2023-09-01,116.74412293093536,116.74412312957051,2.741943723266105
2023-10-01,116.57074951458601,116.57074407869136,2.1861657757064945
2023-11-01,121.18235188759046,121.18235185147034,2.016069359874728
2023-12-01,125.88648756166435,125.88649303367909,2.50186165099322
2024-01-01,122.78191337679553,122.78191199317031,4.685527699667746
2024-02-01,129.46583197851353,129.46583842118432,7.409449175108573
2024-03-01,119.64431314551925,119.64430808647367,1.3420465964257389
2024-04-01,120.83371767831605,120.83341943013014,8.536199621240836
2024-05-01,128.89200050163643,128.8917116874949,4.748254662382445
2024-06-01,123.43892102388477,123.43862583399802,5.155474057734866
2024-07-01,122.73889010683223,122.74039026782891,5.8823172782757505
2024-08-01,123.88677062728698,123.88827214171354,5.8325999924689675
2024-09-01,121.10381155526157,121.10530980323823,3.734396657299288
2024-10-01,122.92528091184072,122.92527707686868,5.451222904301201
2024-11-01,125.93992966654476,125.93992935363934,3.9259658727926583
2024-12-01,129.74958523680112,129.7495893846785,3.068715117851295
2025-01-01,125.59219301489449,125.5921909493745,2.288838445997099
2025-02-01,130.34315796764034,130.34316146509815,0.6776506014902983
2025-03-01,126.1332956351213,126.13329420318351,5.423561153056822
2025-04-01,122.86214711160001,122.86214243786628,1.678694881079501
2025-05-01,132.921358415703,132.92136552047214,3.126150496838176
2025-06-01,124.77746935115232,124.77746692011694,1.084381098088616
2025-07-01,126.33179811898708,126.33179985875626,2.9272775800951
2025-08-01,125.75224851979077,125.75224958096781,1.50579265490427
2025-09-01,122.45389267399463,122.45388987304838,1.1148130693780844
2025-10-01,123.15042311123756,123.15041672538806,0.18315369932593306
2025-11-01,129.91542951067555,129.91543104606296,3.1566635416240496
2025-12-01,132.74634422638397,132.74634907684643,2.309648222854488
